distribution_id,simulation_type,n_samples,metadata.synth_metadata_mean_std_synth_dataset_noise_enabled,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_std,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_std,metadata.synth_metadata_mean_std_synth_camera_height_mean,metadata.synth_metadata_mean_std_synth_camera_height_std,metadata.synth_metadata_mean_std_synth_camera_color_std_g,metadata.synth_metadata_mean_std_synth_camera_color_std_r,metadata.synth_metadata_mean_std_synth_camera_color_std_b,metadata.synth_metadata_mean_std_synth_camera_position_mean_x,metadata.synth_metadata_mean_std_synth_camera_position_mean_y,metadata.synth_metadata_mean_std_synth_camera_position_std_x,metadata.synth_metadata_mean_std_synth_camera_position_std_y,metadata.synth_metadata_mean_std_synth_camera_roll_mean,metadata.synth_metadata_mean_std_synth_camera_roll_std,metadata.synth_metadata_mean_std_synth_camera_tilt_mean,metadata.synth_metadata_mean_std_synth_camera_tilt_std,metadata.synth_metadata_mean_std_synth_camera_type,metadata.synth_metadata_mean_std_synth_camera_yaw_mean,metadata.synth_metadata_mean_std_synth_camera_yaw_std,metadata.synth_metadata_mean_std_synth_clutter_level,metadata.synth_metadata_mean_std_synth_dataset_noise_mode,metadata.synth_metadata_mean_std_synth_dataset_noise_seed,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_std,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_mean_std_synth_env_name,metadata.synth_metadata_mean_std_synth_image_augmentation_enabled,metadata.synth_metadata_mean_std_synth_fov_mean,metadata.synth_metadata_mean_std_synth_fov_std,metadata.synth_metadata_mean_std_synth_noise_std_mean,metadata.synth_metadata_mean_std_synth_noise_std_std,metadata.synth_metadata_mean_std_synth_texture_1,metadata.synth_metadata_mean_std_synth_texture_2,metadata.synth_metadata_mean_std_synth_texture_3,metadata.image_min,metadata.synth_metadata_mean_std_synth_texture_4,metadata.synth_metadata_mean_std_synth_image_contrast_gain_mean,metadata.synth_metadata_mean_std_synth_image_contrast_gain_std,metadata.synth_metadata_mean_std_synth_image_gamma_mean,metadata.synth_metadata_mean_std_synth_image_gamma_std,metadata.synth_metadata_mean_std_synth_lighting_intensity_mean,metadata.synth_metadata_mean_std_synth_lighting_intensity_std,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_mean,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_std,metadata.synth_metadata_mean_std_synth_materials_roughness_std,metadata.synth_metadata_mean_std_synth_materials_roughness_mean,metadata.synth_metadata_mean_std_synth_motion_blur_mean,metadata.synth_metadata_mean_std_synth_motion_blur_std,metadata.synth_metadata_mean_std_synth_image_brightness_gain_mean,metadata.synth_metadata_mean_std_synth_image_brightness_gain_std,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_Bucket_diversity,metadata.synth_metadata_mean_std_synth_dist_CardBox_diversity,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_PushCart_diversity,metadata.synth_metadata_mean_std_synth_dist_RackPile_diversity,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_Bucket_occurrence,metadata.synth_metadata_mean_std_synth_dist_CardBox_occurrence,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_PushCart_occurrence,metadata.synth_metadata_mean_std_synth_dist_RackPile_occurrence,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_occurrence
dist_145,simulation_1,128,1,18,3,5.534162829473981,0.02483438812946699,1.9532995080028088,0.3977221322072177,0,0,0,-1,2,4.885356365257593,8.249819524515065,0,0,-13,3.9322321246153775,pinhole,180,102.00660443755324,0.8409232868443723,shot_jpeg,-1,26,2,2,warehouse_multiple_shelves,0,91,8.994187754978086,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_gravel_grey_leaves.jpg,nv_granite_tile.jpg,0.0965856955251503,,1,0,1,0,100325,555175,461,250.4546286934732,0.21882549397566198,0.4071109620421235,2.4351409530652193,0.8598577460099035,1,0,2,1,3,2,1,1,2,2,4,2,2,3,2,1,2
dist_146,simulation_1,128,1,29,10,1.001853083856427,0.3619869078116045,1.5376221160542602,0.39141669544604357,0,0,0,-1,2,3.906702318594702,8.20162415010613,0,1,-12,2.591806818595075,pinhole,180,89.57192793856753,2.8774115116820393,gaussian,-1,88,0,3,full_warehouse,0,101,8.623823276679165,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,,0.06922423136791142,,1,0,1,0,120580,277991,118,49.416730793801136,0.2126935111040108,0.52743293750327,2.4277903120470348,0.8480527678200604,1,0,3,1,2,3,1,1,2,2,5,2,1,2,1,2,2
dist_147,simulation_1,128,1,21,4,0.5454407560107902,0.7259009727623399,1.373839096690289,0.24579648815769384,0,0,0,-1,2,4.379389375580374,9.568352463216582,0,1,-20,3.642315268312098,pinhole,180,106.89268157713124,1.9736189264030544,shot_jpeg,-1,23,3,2,warehouse_multiple_shelves,0,71,7.346311847569121,6,2.309401035308838,nv_wood_siding_weathered_green.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.046818187062031155,,1,0,1,0,47923,504348,443,194.84964999667056,0.27790696699798095,0.5156490265567509,2.1147414171589753,0.8182699950589187,1,0,2,1,3,2,1,2,2,3,2,2,1,3,1,1,2
dist_148,simulation_1,128,1,19,3,0.7958072598562783,0.054231069692209546,1.9593806387048611,0.3128298709324995,0,0,0,-1,2,5.922871529438894,6.855258068400108,0,2,-16,5.483753384988387,pinhole,180,89.60439958867877,2.6495097991535435,shot_jpeg,-1,26,2,2,warehouse_multiple_shelves,0,92,4.861342362064646,6,2.309401035308838,nv_wooden_wall.jpg,nv_concrete_aged_with_lines.jpg,nv_concrete_aged_with_lines.jpg,0.19993222207232697,,1,0,1,0,59152,585845,420,220.02944381599173,0.2421619108989536,0.4084599424686036,2.2421231114322917,0.6100535685523054,1,0,3,1,2,2,1,1,2,3,2,2,3,2,2,1,2
dist_149,simulation_1,128,0,32,10,2.2733565160970586,0.5007248512500765,2.418022402524929,0.26896976716155957,0,0,0,-1,2,5.75058580941565,8.72197538132147,0,2,-4,2.2519561128306513,pinhole,180,86.54157244536928,1.817908757931198,gaussian,-1,98,0,2,full_warehouse,0,104,7.557372627702002,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_concrete_aged_with_lines.jpg,,0.013110815991263236,,1,0,1,0,111664,431986,156,81.19095763277716,0.23074881665960714,0.5003826744878306,1.9007737004279206,0.7876699607527049,1,0,2,1,3,2,1,1,2,2,3,2,3,2,1,2,2
dist_150,simulation_1,128,0,27,9,1.062134900727759,0.3965168344214154,2.0799594001170822,0.3037862405164853,0,0,0,-1,2,4.723307039464614,8.930991438974141,0,1,-13,3.179741285201711,pinhole,180,84.49328446731703,2.0657988762909443,gaussian_jpeg,-1,96,0,2,full_warehouse,0,106,8.331136453271927,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,,0.14025286721447022,,1,0,1,0,77459,258164,2,50.60385496940475,0.2603711673846783,0.4499488373944812,2.0970139913145798,0.5658219191293165,1,0,2,1,2,3,1,1,2,2,3,2,2,2,1,2,2
dist_151,simulation_1,128,0,29,9,0.9185842991049653,0.5536405549001733,1.7575920259783264,0.39595349217222675,0,0,0,-1,2,3.8092927494291686,5.5915025739881905,0,0,-13,4.197999405355509,pinhole,180,90.60343790274541,0.6167394922477691,gaussian,-1,91,1,2,full_warehouse,0,109,7.931826677840095,6,2.309401035308838,nv_wood_siding_weathered_green.jpg,nv_stone_painted_grey.jpg,,0.0690512720482121,,1,0,1,0,101358,300494,198,75.79074512305627,0.2871977958945799,0.4150311340825538,2.462624368877929,0.8503420120551728,1,0,2,1,4,2,1,1,2,2,4,2,3,2,2,1,2
dist_152,simulation_1,128,0,35,9,3.87387798813475,0.22609552609903022,2.932329208830444,0.11424870598454093,0,0,0,-1,2,4.6960529283748595,7.74543224483365,0,0,-10,2.194247995880948,pinhole,180,95.73438831253861,2.2580342804170437,gaussian,-1,73,1,3,full_warehouse,0,63,5.932867331499361,6,2.309401035308838,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,0.04689705847529079,,1,0,1,0,82260,337858,437,251.67651101719093,0.2686824403580323,0.44290425741360656,2.1779249068922732,0.7794038641722456,1,0,3,1,3,2,1,1,2,4,2,2,5,2,1,1,2
dist_153,simulation_1,128,0,30,9,1.0850168266381082,0.27118248826807734,1.6380166960764004,0.4295911907961762,0,0,0,-1,2,3.9057463216350494,9.831515219224876,0,2,-2,1.3574904466626234,pinhole,180,93.72617735180017,2.3493709494688013,gaussian,-1,100,0,2,full_warehouse,0,112,5.946334231550596,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,,0.0003903372553032598,,1,0,1,0,84414,217827,157,32.280630754190454,0.22377134791025327,0.44733982820517393,2.1889935847108237,0.8531735695851628,1,0,2,1,4,2,1,1,2,2,4,2,3,3,1,2,2
dist_154,simulation_1,128,1,20,3,2.140415597481313,0.13649927468473366,3.0295076369561524,0.4489805945467409,0,0,0,-1,2,5.653147622948858,8.003941052768184,0,0,-16,5.30981225160526,pinhole,180,69.93890308664318,2.1170540515519582,shot,-1,37,3,3,warehouse_multiple_shelves,0,82,5.6430373362528155,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_marble.jpg,nv_concrete_aged_with_lines.jpg,0.21971701894747744,,1,0,1,0,102593,446125,474,217.05052159450202,0.2461248709634916,0.48449382149094916,2.4631007712820603,0.726005645737114,1,0,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2
dist_155,simulation_1,128,0,29,10,0.40774806958831933,0.3841685296403405,0.8323349474118957,0.3111528074214069,0,0,0,-1,2,5.705121610561214,6.925121145262342,0,0,-12,4.623216164292399,pinhole,180,82.78699057705609,0.6900718846562496,gaussian,-1,97,0,2,full_warehouse,0,95,9.382907675272186,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,,0.23279191394290769,,1,0,1,0,86220,246642,61,32.92353551558784,0.24126887367800026,0.5367622066281387,2.4962538241360677,0.7540297790770194,1,0,2,1,3,2,1,1,2,2,3,2,3,3,2,2,2
dist_156,simulation_1,128,0,25,3,2.4227221780310484,0.2693235412275381,3.345427414356297,0.3912540382560986,0,0,0,-1,2,4.448625817971136,7.087993434153993,0,0,-18,4.4330900646804645,pinhole,180,95.51604985063771,1.988346931327572,shot_jpeg,-1,24,3,3,warehouse_multiple_shelves,0,62,5.893097142387533,6,2.309401035308838,nv_wooden_wall.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.0661198628425656,,1,0,1,0,100918,417025,439,250.19701128327145,0.24555490551016934,0.4435130389065866,2.386119450814953,0.7493312448239187,1,0,2,1,4,2,1,1,2,3,5,2,2,3,1,1,2
dist_157,simulation_1,128,1,21,5,1.0405811411288122,0.2937103738868263,1.1931830242241523,0.37895599053275203,0,0,0,-1,2,3.6245043450114602,7.440766178064261,0,3,-15,3.5197457436484796,pinhole,180,97.27301482923968,3.022309925248284,shot_jpeg,-1,39,2,2,warehouse_multiple_shelves,0,92,5.420459030132244,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.034093287205917026,,1,0,1,0,86413,511540,408,280.62890223160565,0.26254733509605166,0.5064216617467535,2.0119329146879164,0.7658754006215284,1,0,2,1,4,3,2,1,2,2,3,2,4,3,1,1,2
dist_158,simulation_1,128,1,22,3,2.0970546443374336,0.013528119172036574,1.1730462026941986,0.354969428173057,0,0,0,-1,2,4.562986668446634,9.579157898637385,0,1,-21,3.959666201317502,pinhole,180,89.53580432949428,2.000178930242922,shot_jpeg,-1,30,2,2,warehouse_multiple_shelves,0,85,6.273446860150301,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.03180192597227741,,1,0,1,0,56621,452031,479,227.0758280159427,0.2793598916618042,0.500060457685678,2.22753091934909,0.8340523339481477,1,0,2,1,2,2,1,1,2,3,3,2,2,2,1,2,2
dist_159,simulation_1,128,1,18,3,1.9323060139254067,0.04866840369246674,2.0529692877010244,0.35039450947343675,0,0,0,-1,2,4.4443469000442715,9.728201419687952,0,4,-13,5.257003258483198,pinhole,180,104.07224508200215,0.8675417217450995,shot_jpeg,-1,34,2,2,warehouse_multiple_shelves,0,89,6.8488302358421045,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_gravel_grey_leaves.jpg,,0.14738813527612105,,1,0,1,0,79450,360555,479,265.30000372654973,0.2739891375937263,0.46546048831625764,2.286920185151398,0.7295172680127755,1,0,3,1,2,2,1,1,2,3,2,2,3,3,2,2,2
dist_160,simulation_1,128,0,21,5,4.596779206568751,0.5250142560317769,1.8950647641235077,0.2832715382942257,0,0,0,-1,2,4.525591243137689,7.850178265796199,0,0,-19,4.151653488333765,pinhole,180,82.25973464471161,1.732947717998025,shot_jpeg,-1,33,3,3,warehouse_multiple_shelves,0,77,5.815283416178991,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.04530702586639135,,1,0,1,0,145397,498083,482,195.1627942668859,0.24700730753669342,0.48552338004266965,1.4461669491690057,0.8555776634568696,1,0,2,1,2,3,1,1,2,2,2,2,4,3,1,1,2
dist_161,simulation_1,128,0,33,10,0.9492818429567625,0.39363214582112427,2.2568816769001727,0.4211963952932911,0,0,0,-1,2,5.104567016114217,8.089185255633234,0,1,-14,4.4466627804855205,pinhole,180,99.30974175021576,0.9901295680019659,gaussian,-1,100,0,2,full_warehouse,0,104,8.777326352207158,6,2.309401035308838,nv_brick_red_stacked.jpg,nv_tile_square_green.jpg,,0.06971611423505591,,1,0,1,0,93287,366855,33,85.31227069711875,0.24332446025045434,0.4646382317092271,2.104886785754661,0.6100999936634823,1,0,2,1,4,3,1,1,2,3,4,2,1,3,1,1,2
dist_162,simulation_1,128,1,20,4,1.9580179184194275,0.0006966796488841367,1.987629092287731,0.35940648205911524,0,0,0,-1,2,3.4975421999168796,7.765640889352754,0,1,-21,2.2799151662346913,pinhole,180,97.55708308466174,2.0367682813760344,shot_jpeg,-1,18,3,3,warehouse_multiple_shelves,0,81,4.1963283242984994,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.14999247739217772,,1,0,1,0,67897,457223,350,265.257379077599,0.22957307647668249,0.4737384546993802,2.3892939995358975,0.8657516237779641,1,0,3,1,3,2,1,1,2,2,3,2,4,2,1,2,2
dist_163,simulation_1,128,1,21,5,0.49238136846331737,0.42685967463783114,2.09967811686108,0.22625447733277237,0,0,0,-1,2,3.836533816406107,7.124920913333998,0,2,-12,4.9560618679444115,pinhole,180,104.7735377890634,1.8944651753597286,shot_jpeg,-1,25,2,2,warehouse_multiple_shelves,0,110,5.018215747945334,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_gravel_grey_leaves.jpg,nv_asphalt_yellow_weathered.jpg,0.07351302859002862,,1,0,1,0,82633,555330,423,215.9003917242163,0.22214728657080768,0.44318063965493326,2.4067342407106564,0.8448569894579533,1,0,2,1,2,3,1,2,2,2,2,2,2,2,1,1,2
dist_164,simulation_1,128,1,33,8,0.034894973127148995,0.0007246900526937424,2.818001320632422,0.4570457781003939,0,0,0,-1,2,5.176075751020829,7.708803564605855,0,3,-10,4.050020625532827,pinhole,180,71.65595779600065,3.0861233843280096,gaussian,-1,91,0,3,full_warehouse,0,96,7.393033386692413,6,2.309401035308838,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,,0.02362974525671411,,1,0,1,0,106578,304792,30,67.7439034691642,0.2037786156173939,0.4828767685161332,2.4790080002334456,0.6563076786189639,1,0,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2
dist_165,simulation_1,128,1,21,3,0.8609723048066514,0.16870482106207213,1.5196412277486875,0.45241738689891875,0,0,0,-1,2,5.819923056822849,8.874137193018349,0,0,-16,5.074211307253319,pinhole,180,104.7023410662564,3.2521882654093304,shot_jpeg,-1,21,2,2,warehouse_multiple_shelves,0,55,5.236965246711221,6,2.309401035308838,nv_rubber_woven_charcoal.jpg,nv_stone_painted_grey.jpg,nv_concrete_aged_with_lines.jpg,0.16930317029117056,,1,0,1,0,68543,591866,485,281.8555134445255,0.2854693115971467,0.5477813088898235,2.2210754116423255,0.6010071050374979,1,0,3,1,4,2,1,1,2,2,4,2,2,2,1,1,2
