distribution_id,simulation_type,n_samples,metadata.synth_metadata_mean_std_synth_dataset_noise_enabled,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_std,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_std,metadata.synth_metadata_mean_std_synth_camera_height_mean,metadata.synth_metadata_mean_std_synth_camera_height_std,metadata.synth_metadata_mean_std_synth_camera_color_std_g,metadata.synth_metadata_mean_std_synth_camera_color_std_r,metadata.synth_metadata_mean_std_synth_camera_color_std_b,metadata.synth_metadata_mean_std_synth_camera_position_mean_x,metadata.synth_metadata_mean_std_synth_camera_position_mean_y,metadata.synth_metadata_mean_std_synth_camera_position_std_x,metadata.synth_metadata_mean_std_synth_camera_position_std_y,metadata.synth_metadata_mean_std_synth_camera_roll_mean,metadata.synth_metadata_mean_std_synth_camera_roll_std,metadata.synth_metadata_mean_std_synth_camera_tilt_mean,metadata.synth_metadata_mean_std_synth_camera_tilt_std,metadata.synth_metadata_mean_std_synth_camera_type,metadata.synth_metadata_mean_std_synth_camera_yaw_mean,metadata.synth_metadata_mean_std_synth_camera_yaw_std,metadata.synth_metadata_mean_std_synth_clutter_level,metadata.synth_metadata_mean_std_synth_dataset_noise_mode,metadata.synth_metadata_mean_std_synth_dataset_noise_seed,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_std,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_mean_std_synth_env_name,metadata.synth_metadata_mean_std_synth_image_augmentation_enabled,metadata.synth_metadata_mean_std_synth_fov_mean,metadata.synth_metadata_mean_std_synth_fov_std,metadata.synth_metadata_mean_std_synth_noise_std_mean,metadata.synth_metadata_mean_std_synth_noise_std_std,metadata.synth_metadata_mean_std_synth_texture_1,metadata.synth_metadata_mean_std_synth_texture_2,metadata.synth_metadata_mean_std_synth_texture_3,metadata.image_min,metadata.synth_metadata_mean_std_synth_texture_4,metadata.synth_metadata_mean_std_synth_image_contrast_gain_mean,metadata.synth_metadata_mean_std_synth_image_contrast_gain_std,metadata.synth_metadata_mean_std_synth_image_gamma_mean,metadata.synth_metadata_mean_std_synth_image_gamma_std,metadata.synth_metadata_mean_std_synth_lighting_intensity_mean,metadata.synth_metadata_mean_std_synth_lighting_intensity_std,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_mean,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_std,metadata.synth_metadata_mean_std_synth_materials_roughness_std,metadata.synth_metadata_mean_std_synth_materials_roughness_mean,metadata.synth_metadata_mean_std_synth_motion_blur_mean,metadata.synth_metadata_mean_std_synth_motion_blur_std,metadata.synth_metadata_mean_std_synth_image_brightness_gain_mean,metadata.synth_metadata_mean_std_synth_image_brightness_gain_std,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_Bucket_diversity,metadata.synth_metadata_mean_std_synth_dist_CardBox_diversity,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_PushCart_diversity,metadata.synth_metadata_mean_std_synth_dist_RackPile_diversity,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_Bucket_occurrence,metadata.synth_metadata_mean_std_synth_dist_CardBox_occurrence,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_PushCart_occurrence,metadata.synth_metadata_mean_std_synth_dist_RackPile_occurrence,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_occurrence
dist_246,simulation_1,128,0,28,8,2.3785249773563173,0.8994020861436076,1.5330575714835408,0.41392534531008823,0,0,0,-1,2,3.711896978825922,4.047488357882701,0,0,-14,4.135143413499784,pinhole,180,89.29520332574066,1.3315020752463065,shot,-1,86,1,3,full_warehouse,0,99,6.6145290742176055,6,2.3094001606586905,nv_wood_siding_weathered_green.jpg,nv_granite_tile.jpg,nv_tile_square_green.jpg,0.040001045891937634,,1,0,1,0,155094,444509,196,146.21692595203368,0.28142322872642506,0.44886390331377296,1.8666026494652366,0.8416004169165693,1,0,2,1,5,2,2,1,2,2,5,2,3,3,2,1,2
dist_247,simulation_1,128,0,32,8,0.4553040078330628,0.7275617034820703,2.2263511760920833,0.27098491846453304,0,0,0,-1,2,3.4724406375922254,8.5778671749203,0,1,-22,4.0570811908302105,pinhole,180,88.66196972118335,0.46189986375567815,gaussian,-1,92,0,2,full_warehouse,0,87,3.1778239789704394,6,2.3094008645183464,nv_brick_red_stacked.jpg,nv_brick_reclaimed.jpg,,0.0632453691700506,,1,0,1,0,97385,142792,423,227.421275842155,0.25033672209905905,0.5056634963776862,2.1645696415263926,0.756909319278951,1,0,2,1,2,2,2,1,2,3,4,2,4,3,1,1,2
dist_248,simulation_1,128,0,33,8,7.468261556521478,0.33354646140716426,3.6220725191091936,0.17842973391399236,0,0,0,-1,2,4.220121594112927,7.532883309152418,0,1,-15,3.100437693873279,pinhole,180,88.8997765538441,3.7427185554927966,gaussian,-1,61,1,2,full_warehouse,0,68,5.794982061430656,6,2.30940030654612,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,0.051762229824629975,,1,0,1,0,49106,294928,360,175.0538935676194,0.25301307893349745,0.4888954596039838,2.1476316512807614,0.6750178750244614,1,0,3,1,2,3,1,1,2,5,2,2,5,2,1,1,2
dist_249,simulation_1,128,0,33,9,3.973189471086609,0.4062168696565539,2.5560825374359775,0.11476708296720212,0,0,0,-1,2,5.43760616987482,9.900060578683982,0,0,-6,3.3164411783662073,fisheyePolynomial,180,63.28206151232073,3.553382037886203,gaussian,-1,65,1,4,full_warehouse,0,77,6.0431217475243,6,2.3094004379512816,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,nv_concrete_aged_with_lines.jpg,0.06558550339556767,,1,0,1,0,71171,544577,397,234.6809318270048,0.19452862856819203,0.39212019698452705,2.2041935994498383,0.7837029041637283,1,0,4,1,3,3,1,1,2,4,2,2,5,2,1,2,2
dist_250,simulation_1,128,0,32,10,4.320353020859314,0.002751358399634779,3.2398588500303367,0.358424888107817,0,0,0,-1,2,6.487638856151294,7.178695017126429,0,0,-13,2.4932409762579653,pinhole,180,89.78629810364838,4.674259296194679,gaussian,-1,90,2,3,full_warehouse,0,76,3.565859321007853,6,2.3094003106945706,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,0.26701474960812405,,1,0,1,0,80178,528391,449,257.1827559014733,0.263315902097809,0.41088921018418373,1.8460830300555167,0.6878166385672014,1,0,3,1,3,2,1,1,2,5,3,2,4,2,1,1,2
dist_251,simulation_1,128,1,33,6,7.306128516441932,0.20216271993973692,2.6475206880463613,0.1444989154488791,0,0,0,-1,2,5.071298986100491,5.910584353075629,0,1,-9,3.08700380488578,pinhole,180,102.89101046564616,2.341873071953834,gaussian,-1,72,1,2,full_warehouse,0,50,7.067859327027639,6,2.3094001454709594,nv_stone_painted_grey.jpg,nv_gravel_grey_leaves.jpg,,0.1169684203134822,,1,0,1,0,55633,303384,412,282.0991288896945,0.23660229443226602,0.40659584095917256,1.4505200757696586,0.7194422632433073,1,0,3,1,3,2,1,1,2,3,3,2,6,3,1,2,2
dist_252,simulation_1,128,0,35,9,2.512886904493243,0.11891144672413527,1.4771644249923623,0.14455069176204996,0,0,0,-1,2,4.752203185326256,9.696602443621076,0,1,-14,3.804960202641112,pinhole,180,96.71794659769034,1.20780284211909,jpeg,-1,89,0,2,full_warehouse,0,74,3.933498760988301,6,2.3094009264817865,nv_brick_red_stacked.jpg,nv_tile_hexagonal_green_white.jpg,,0.10891358603026725,,1,0,1,0,143292,355305,417,270.65631544894626,0.24240425767304438,0.4240747922231851,2.3570113723057657,0.7665474632556344,1,0,2,1,3,3,1,1,2,2,2,2,2,2,1,1,2
dist_253,simulation_1,128,0,33,7,0.9845425183606973,0.02363969053131118,3.4352035486089365,0.15727633854742293,0,0,0,-1,2,5.544276552977144,7.885936448092404,0,3,-7,1.2878489463655967,pinhole,180,79.89748743158897,0.7155441416630559,shot,-1,65,2,3,full_warehouse,0,53,7.784662325222739,6,2.3094000909030163,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,0.1028963696864091,,1,0,1,0,82632,274025,454,223.7561793147997,0.25023937829689896,0.3789919741920943,1.3331749181387158,0.8646397203047832,1,0,3,1,2,2,1,1,2,4,2,2,3,2,1,2,2
dist_254,simulation_1,128,0,33,10,2.336698501310533,0.08421148459115957,1.6411405933195922,0.28354663410950637,0,0,0,-1,2,4.00432888617763,7.73524870878655,0,1,-16,4.417437598224296,fisheyePolynomial,180,67.4590037705407,2.0631036713188684,gaussian,-1,72,1,2,full_warehouse,0,92,5.841137897460186,6,2.309400952015057,nv_brick_red_stacked.jpg,nv_tile_hexagonal_green_white.jpg,,0.04689334612445333,,1,0,1,0,95933,257037,451,264.7958407364023,0.25324658470025924,0.3901410324129205,2.1159965050206777,0.7355995451130402,1,0,3,1,4,4,1,1,2,2,4,2,4,4,1,2,2
dist_255,simulation_1,128,0,29,9,1.5299569532863737,0.634913470239754,2.0079289789607495,0.5192326148561284,0,0,0,-1,2,4.932618065307629,5.019430834540652,0,0,-19,4.534334904187054,pinhole,180,85.56799904067888,0.5967184246757216,jpeg,-1,76,2,3,full_warehouse,0,91,6.89650400356817,6,2.309400121315074,nv_wood_siding_weathered_green.jpg,nv_brick_reclaimed.jpg,,0.030714944316906724,,1,0,1,0,42965,103030,236,164.8266264152771,0.26482410231302916,0.4270929962972032,1.9925855389792435,0.7686159386137037,1,0,2,1,3,2,1,1,2,3,4,2,2,4,2,1,2
dist_256,simulation_1,128,0,35,8,3.655554673136651,0.469604458130347,2.7486107928205934,0.14394663647698305,0,0,0,-1,2,4.978398668162452,8.368197739648835,0,1,-18,3.580607331316939,fisheyePolynomial,180,76.83124743285194,1.774525659821146,gaussian,-1,92,1,2,full_warehouse,0,71,3.2888103348356155,6,2.309400157108867,nv_marble.jpg,nv_gravel_grey_leaves.jpg,,0.000221841774729413,,1,0,1,0,71107,451611,496,217.3074754300041,0.22938249071709327,0.4474770272869419,2.154437733450172,0.5662025569728253,1,0,3,1,2,3,1,1,2,4,2,2,6,2,1,2,2
