distribution_id,simulation_type,n_samples,metadata.synth_metadata_mean_std_synth_dataset_noise_enabled,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_std,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_std,metadata.synth_metadata_mean_std_synth_camera_height_mean,metadata.synth_metadata_mean_std_synth_camera_height_std,metadata.synth_metadata_mean_std_synth_camera_color_std_g,metadata.synth_metadata_mean_std_synth_camera_color_std_r,metadata.synth_metadata_mean_std_synth_camera_color_std_b,metadata.synth_metadata_mean_std_synth_camera_position_mean_x,metadata.synth_metadata_mean_std_synth_camera_position_mean_y,metadata.synth_metadata_mean_std_synth_camera_position_std_x,metadata.synth_metadata_mean_std_synth_camera_position_std_y,metadata.synth_metadata_mean_std_synth_camera_roll_mean,metadata.synth_metadata_mean_std_synth_camera_roll_std,metadata.synth_metadata_mean_std_synth_camera_tilt_mean,metadata.synth_metadata_mean_std_synth_camera_tilt_std,metadata.synth_metadata_mean_std_synth_camera_type,metadata.synth_metadata_mean_std_synth_camera_yaw_mean,metadata.synth_metadata_mean_std_synth_camera_yaw_std,metadata.synth_metadata_mean_std_synth_clutter_level,metadata.synth_metadata_mean_std_synth_dataset_noise_mode,metadata.synth_metadata_mean_std_synth_dataset_noise_seed,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_std,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_mean_std_synth_env_name,metadata.synth_metadata_mean_std_synth_image_augmentation_enabled,metadata.synth_metadata_mean_std_synth_fov_mean,metadata.synth_metadata_mean_std_synth_fov_std,metadata.synth_metadata_mean_std_synth_noise_std_mean,metadata.synth_metadata_mean_std_synth_noise_std_std,metadata.synth_metadata_mean_std_synth_texture_1,metadata.synth_metadata_mean_std_synth_texture_2,metadata.synth_metadata_mean_std_synth_texture_3,metadata.image_min,metadata.synth_metadata_mean_std_synth_texture_4,metadata.synth_metadata_mean_std_synth_image_contrast_gain_mean,metadata.synth_metadata_mean_std_synth_image_contrast_gain_std,metadata.synth_metadata_mean_std_synth_image_gamma_mean,metadata.synth_metadata_mean_std_synth_image_gamma_std,metadata.synth_metadata_mean_std_synth_lighting_intensity_mean,metadata.synth_metadata_mean_std_synth_lighting_intensity_std,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_mean,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_std,metadata.synth_metadata_mean_std_synth_materials_roughness_std,metadata.synth_metadata_mean_std_synth_materials_roughness_mean,metadata.synth_metadata_mean_std_synth_motion_blur_mean,metadata.synth_metadata_mean_std_synth_motion_blur_std,metadata.synth_metadata_mean_std_synth_image_brightness_gain_mean,metadata.synth_metadata_mean_std_synth_image_brightness_gain_std,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_Bucket_diversity,metadata.synth_metadata_mean_std_synth_dist_CardBox_diversity,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_PushCart_diversity,metadata.synth_metadata_mean_std_synth_dist_RackPile_diversity,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_Bucket_occurrence,metadata.synth_metadata_mean_std_synth_dist_CardBox_occurrence,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_PushCart_occurrence,metadata.synth_metadata_mean_std_synth_dist_RackPile_occurrence,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_occurrence
dist_369,simulation_1,128,0,31,10,2.5704449337985453,0.021401471187854335,1.6922758050363642,0.21947518862614251,0,0,0,-1,2,5.494225125774897,9.375889991014182,0,2,-8,2.01203585990278,pinhole,180,104.48607841632533,0.4586577112032181,shot,-1,93,1,2,full_warehouse,0,76,3.6030305045135766,6,2.3094009825491217,nv_brick_red_stacked.jpg,nv_tile_hexagonal_green_white.jpg,,0.10241588604820813,,1,0,1,0,99633,234495,472,264.18646985970923,0.2787186674637505,0.5096590779351909,2.3226515019718867,0.5663635042442499,1,0,3,1,2,2,1,1,2,3,3,2,4,4,1,2,2
dist_370,simulation_1,128,0,26,5,5.834226294265922,0.792465131919952,1.9146711402802463,0.41965251659472186,0,0,0,-1,2,2.0009619331977007,7.417931689815868,0,1,-16,2.2310723864514643,pinhole,180,79.74771163379243,2.2549776167980307,gaussian_jpeg,-1,70,0,2,full_warehouse,0,78,7.973224484668206,6,2.309400385956971,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.0037672118098571617,,1,0,1,0,110994,404429,200,58.340679683987176,0.2622567106448638,0.47622807716016907,2.008492376236005,0.7705638178342342,1,0,2,1,2,3,1,2,2,5,3,2,2,3,2,1,2
dist_371,simulation_1,128,1,21,4,0.7917523195975602,0.3117595193842998,1.6942323409481317,0.13431450712513343,0,0,0,-1,2,4.450742689092027,7.4968924267523,0,0,-15,4.056957529445272,pinhole,180,99.87698417069926,0.7995007243760675,jpeg,-1,89,0,2,warehouse_with_forklifts,0,83,4.796164070759601,6,2.3094009401935587,nv_marble.jpg,nv_concrete_aged_with_lines.jpg,nv_gravel_grey_leaves.jpg,0.07977181926919812,,1,0,1,0,117679,580795,413,203.33679862791155,0.2789416033415083,0.5231898067307,2.242773980434068,0.6586707311205204,1,0,3,1,3,4,1,2,2,3,4,2,1,2,1,1,2
dist_372,simulation_1,128,1,32,10,6.67621119919765,1.5313785917029603,1.3700729848807973,0.29507051017729524,0,0,0,-1,2,2.0414076768856457,4.9989178799396505,0,0,-16,1.771309128062844,pinhole,180,85.04146734651073,3.972264811463177,gaussian,-1,59,1,4,full_warehouse,0,82,6.114729379602852,6,2.309400388139819,nv_plastic_blue.jpg,nv_gravel_grey_leaves.jpg,,0.032677759210279975,,1,0,1,0,45719,272774,432,138.2625125896717,0.16556643046407524,0.4420254679498989,2.106772195278233,0.25008655330732577,1,0,3,1,4,3,1,2,2,4,4,2,4,3,2,1,2
dist_373,simulation_1,128,0,34,10,0.9797895298599046,0.024842690860157546,1.5929966850359452,0.17302240099649488,0,0,0,-1,2,3.348805992782249,9.164408940051391,0,0,-16,2.407701743635849,pinhole,180,99.73091794137771,2.517698568742036,gaussian_jpeg,-1,98,1,2,full_warehouse,0,72,4.262999224815569,6,2.309400997885797,nv_tile_hexagonal_various.jpg,nv_tile_hexagonal_green_white.jpg,,0.13215579641775949,,1,0,1,0,102807,224389,431,182.1156140319536,0.26086589708021646,0.3923446968908779,1.888236682092275,0.7139288610760328,1,0,2,1,2,3,1,1,2,3,3,2,1,3,1,1,2
dist_374,simulation_1,128,0,31,10,3.7649576821938058,0.32407984990088634,2.828190005965259,0.29510677362216753,0,0,0,-1,2,3.8923227811533083,6.14844540566594,0,0,-16,4.62275406542287,pinhole,180,71.2203214200797,0.6267790125423982,gaussian,-1,79,0,3,warehouse_with_forklifts,0,95,8.559650020717273,6,2.3094001169926743,nv_wood_siding_weathered_green.jpg,nv_stone_painted_grey.jpg,,0.010844642974669428,,1,0,1,0,145368,371207,129,70.68485218911395,0.24606136121404854,0.5072212152165847,2.3775466083863814,0.5396510315657859,1,0,3,1,5,3,2,1,2,2,6,2,4,4,2,1,2
dist_375,simulation_1,128,0,28,7,1.190616856477906,0.3817356338074326,1.1025825245512615,0.12139215644342496,0,0,0,-1,2,4.463237588919876,8.163344335968976,0,0,-16,3.839188889960825,pinhole,180,107.71026118773278,2.0426888939322954,shot_jpeg,-1,92,0,2,full_warehouse,0,70,3.61580850641188,6,2.3094009800113655,nv_brick_red_stacked.jpg,nv_tile_hexagonal_green_white.jpg,,0.07691524379571847,,1,0,1,0,109714,38426,486,223.79920554573718,0.2882866692007799,0.47557891395179447,1.8540995925708388,0.5566912167862017,1,0,2,1,3,2,1,1,2,2,4,2,1,3,1,2,2
dist_376,simulation_1,128,0,27,7,6.094426605671031,0.4922130506034729,2.037206771184432,0.08883795358615165,0,0,0,-1,2,3.8151987315198164,9.082657978941285,0,0,-15,3.9213424998889344,pinhole,180,95.2380170785594,3.2205549055533482,gaussian_jpeg,-1,79,1,2,warehouse_multiple_shelves,0,98,8.079678927294328,6,2.30940017680513,nv_brick_reclaimed.jpg,,nv_asphalt_yellow_weathered.jpg,0.2667351389777778,,1,0,1,0,54028,325007,55,44.95907654013742,0.17523533598335175,0.38941695702877754,1.8706690739651048,0.583783161441326,1,0,3,1,2,3,1,2,2,5,2,2,1,2,1,1,2
dist_377,simulation_1,128,1,25,8,5.901932524016219,0.7044851597938735,1.4781046542722198,0.23954274960469701,0,0,0,-1,2,3.872366870865994,8.5368687578162,0,2,-18,2.2971146150092006,pinhole,180,108.07946925372427,2.258067385557417,gaussian_jpeg,-1,81,1,3,full_warehouse,0,101,9.962186545629606,6,2.3094004926048606,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.16399437154915728,,1,0,1,0,60332,492376,74,13.793564014399315,0.22099082252251168,0.3493612441877548,2.1892553281088336,0.5155685164669439,1,0,2,1,3,4,1,3,2,4,3,2,3,4,1,1,2
dist_378,simulation_1,128,1,31,8,6.17969210358248,1.7537487123142443,2.1797812255925093,0.17075370631670175,0,0,0,-1,2,1.7081847853525203,6.607991077029428,0,0,-10,2.211053524181523,pinhole,180,73.13757170796757,3.604060724159144,gaussian,-1,79,1,3,full_warehouse,0,92,3.192634874550733,6,2.3094002012449484,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,0.015912338665805596,,1,0,1,0,62431,520240,430,207.9122459210362,0.19878274781252664,0.4183721082174656,2.489086611068804,0.41447066765023455,1,0,2,1,4,3,1,1,2,5,4,2,2,2,1,2,2
