distribution_id,simulation_type,n_samples,metadata.synth_metadata_mean_std_synth_dataset_noise_enabled,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_jpeg_quality_std,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_sigma_std,metadata.synth_metadata_mean_std_synth_camera_height_mean,metadata.synth_metadata_mean_std_synth_camera_height_std,metadata.synth_metadata_mean_std_synth_camera_color_std_g,metadata.synth_metadata_mean_std_synth_camera_color_std_r,metadata.synth_metadata_mean_std_synth_camera_color_std_b,metadata.synth_metadata_mean_std_synth_camera_position_mean_x,metadata.synth_metadata_mean_std_synth_camera_position_mean_y,metadata.synth_metadata_mean_std_synth_camera_position_std_x,metadata.synth_metadata_mean_std_synth_camera_position_std_y,metadata.synth_metadata_mean_std_synth_camera_roll_mean,metadata.synth_metadata_mean_std_synth_camera_roll_std,metadata.synth_metadata_mean_std_synth_camera_tilt_mean,metadata.synth_metadata_mean_std_synth_camera_tilt_std,metadata.synth_metadata_mean_std_synth_camera_type,metadata.synth_metadata_mean_std_synth_camera_yaw_mean,metadata.synth_metadata_mean_std_synth_camera_yaw_std,metadata.synth_metadata_mean_std_synth_clutter_level,metadata.synth_metadata_mean_std_synth_dataset_noise_mode,metadata.synth_metadata_mean_std_synth_dataset_noise_seed,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_mean,metadata.synth_metadata_mean_std_synth_dataset_noise_shot_scale_std,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_mean_std_synth_env_name,metadata.synth_metadata_mean_std_synth_image_augmentation_enabled,metadata.synth_metadata_mean_std_synth_fov_mean,metadata.synth_metadata_mean_std_synth_fov_std,metadata.synth_metadata_mean_std_synth_noise_std_mean,metadata.synth_metadata_mean_std_synth_noise_std_std,metadata.synth_metadata_mean_std_synth_texture_1,metadata.synth_metadata_mean_std_synth_texture_2,metadata.synth_metadata_mean_std_synth_texture_3,metadata.image_min,metadata.synth_metadata_mean_std_synth_texture_4,metadata.synth_metadata_mean_std_synth_image_contrast_gain_mean,metadata.synth_metadata_mean_std_synth_image_contrast_gain_std,metadata.synth_metadata_mean_std_synth_image_gamma_mean,metadata.synth_metadata_mean_std_synth_image_gamma_std,metadata.synth_metadata_mean_std_synth_lighting_intensity_mean,metadata.synth_metadata_mean_std_synth_lighting_intensity_std,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_mean,metadata.synth_metadata_mean_std_synth_materials_emissive_intensity_std,metadata.synth_metadata_mean_std_synth_materials_roughness_std,metadata.synth_metadata_mean_std_synth_materials_roughness_mean,metadata.synth_metadata_mean_std_synth_motion_blur_mean,metadata.synth_metadata_mean_std_synth_motion_blur_std,metadata.synth_metadata_mean_std_synth_image_brightness_gain_mean,metadata.synth_metadata_mean_std_synth_image_brightness_gain_std,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_Bucket_diversity,metadata.synth_metadata_mean_std_synth_dist_CardBox_diversity,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_diversity,metadata.synth_metadata_mean_std_synth_dist_PushCart_diversity,metadata.synth_metadata_mean_std_synth_dist_RackPile_diversity,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_mean_std_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_Bucket_occurrence,metadata.synth_metadata_mean_std_synth_dist_CardBox_occurrence,metadata.synth_metadata_mean_std_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_mean_std_synth_dist_PushCart_occurrence,metadata.synth_metadata_mean_std_synth_dist_RackPile_occurrence,metadata.synth_metadata_mean_std_synth_dist_TrafficSigns_occurrence
dist_469,simulation_1,128,1,29,7,3.4068005170898146,0.2792722427990286,0.9479864739946408,0.43415912109366933,0,0,0,-1,2,4.44983639807029,9.27642803771247,0,1,-1,3.407188932831703,pinhole,180,103.99780103469784,3.579276092031097,gaussian_jpeg,-1,82,1,4,full_warehouse,0,101,7.008382450978779,6,2.3094002944211347,nv_wooden_wall.jpg,nv_concrete_aged_with_lines.jpg,,0.23728790711495049,,0.9209007982279273,0.0011834526306085083,0.9996185346231486,0.030843506711321713,54898,382452,199,149.41060661753022,0.2807373127533599,0.5464369318820266,1.9947544893815043,0.6492042341516232,0.9950926601666022,0.012844130232179918,2,1,3,2,1,2,2,5,2,2,2,2,1,2,2
dist_470,simulation_1,128,1,24,8,5.691959910922264,1.6158793431070748,3.0269390590435803,0.09615544915127411,0,0,0,-1,2,3.589618064925184,6.714934599674287,0,8,-5,2.1230898244117684,pinhole,180,62.01823069428334,3.0964454141151365,gaussian,-1,97,0,2,full_warehouse,0,112,9.81872914856474,6,2.3094002698708094,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.17139132676963148,,0.9796517863107004,0.007181347059404005,0.9697162077129868,0.0016213005887755684,110537,220618,218,147.6576474812658,0.22464161325030008,0.2864184306688826,1.3883303233622608,0.5115830802041347,0.9504080296684024,3.6758007254387898e-06,2,1,4,4,1,3,2,4,3,2,3,3,1,2,2
dist_471,simulation_1,128,0,26,4,1.7154349240253612,0.40511959314261475,0.9134396137253661,0.24725280743160788,0,0,0,-1,2,3.3999923568959916,9.517522909665649,0,3,-1,3.5430971103795144,pinhole,180,91.53921565036853,4.465264839441933,gaussian_jpeg,-1,91,2,3,full_warehouse,0,109,7.47783388400643,6,2.3094001434857008,nv_brick_reclaimed.jpg,nv_brick_reclaimed.jpg,nv_granite_tile.jpg,0.09599518588644007,nv_granite_tile.jpg,1.0063573988850438,0.0010660019199225093,1.0174787132895053,0.014608504381449613,66532,375816,316,123.76703676842561,0.2466208689472854,0.48561163845588345,1.4224913326021817,0.7239914771914863,1.0317860987110954,0.0025865512456767887,2,1,3,2,1,1,2,4,4,2,3,3,2,2,2
dist_472,simulation_1,128,1,23,9,3.337461976058662,0.4754765536954253,2.664348464389124,0.4860851119807429,0,0,0,-1,2,1.6853962890626843,8.630503131555626,0,0,-5,3.8082158690289156,pinhole,180,73.98822961220725,3.43240963865923,gaussian,-1,85,0,3,warehouse_multiple_shelves,0,95,9.607887518971669,6,2.309400099199963,nv_brick_red_stacked.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.2399280076027018,,1.0131266835564616,0.001877386390417646,1.0587680510544053,0.0018589759870793194,79666,420228,166,102.23757790204607,0.2562672849114858,0.38120485199573373,1.9242417465980504,0.5431571515324536,1.0246356883739691,0.023291912016062587,2,1,5,3,1,2,2,4,2,2,2,4,1,2,2
dist_473,simulation_1,128,1,23,8,7.517772990251989,1.8251441085464513,2.5312968112724463,0.2842919209390111,0,0,0,-1,2,2.2690844890013926,7.364122406406089,0,2,-2,3.05353587623215,pinhole,180,95.79560604812214,4.749489833593305,gaussian,-1,95,0,3,full_warehouse,0,96,6.806387823473216,6,2.309400287483965,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_asphalt_yellow_weathered.jpg,0.055968929139881586,,1.0285321787726036,0.014055678526943097,1.0687425325975983,0.002259710685165525,100159,304079,369,174.82641080784185,0.2621200535253257,0.4430821877966579,1.6232233038381645,0.7172980981225447,0.939013581818039,0.01980802482574943,3,1,4,5,1,3,2,5,2,2,4,3,1,2,2
dist_474,simulation_1,128,0,21,9,5.607520816069604,0.10060162231036301,0.686919859076675,0.3409701525915568,0,0,0,-1,2,2.071938789522584,7.395572999755683,0,2,-10,3.5559354771764546,pinhole,180,55.485716584393096,4.8069128505967775,gaussian_jpeg,-1,72,0,2,full_warehouse,0,93,7.0783948751588035,6,2.309400082623857,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.007320224301464152,,1.018360758335922,0.012066976829817434,1.0338259682297943,0.009057116426465513,68941,575239,118,105.08115471202446,0.26054024661579195,0.3260079832051606,2.1685265713244855,0.6697062326430056,0.9582823576741,0.0002317904826538021,3,1,4,2,1,2,2,5,2,2,3,3,2,1,2
dist_475,simulation_1,128,0,33,10,1.37413575941351,0.363649664501259,1.3716544701079803,0.28611911877348306,0,0,0,-1,2,5.586459361655358,8.716343355215276,0,2,-7,3.8955006402176466,pinhole,180,60.29943441055739,1.7877089406415356,gaussian,-1,95,1,2,full_warehouse,0,86,3.7105912953474043,6,2.3094009750700186,nv_plastic_blue.jpg,nv_tile_hexagonal_green_white.jpg,,0.17833980834973048,,0.953757655222541,0.007347531280163001,0.9914116920174534,0.0032283243012063536,106863,47983,436,252.2323754925251,0.275658941428563,0.4538768890797633,2.145891935684415,0.665737862332813,1.1122749129940324,0.008739956059587085,2,1,3,2,1,1,2,2,3,2,3,2,1,2,2
dist_476,simulation_1,128,0,31,7,1.5841564142476394,0.4158757770871302,0.758300914781556,0.4677521725516073,0,0,0,-1,2,3.171828368458857,9.979594478802333,0,1,-10,5.533191318510665,pinhole,180,104.9642661398239,4.419055871077479,jpeg,-1,73,1,2,full_warehouse,0,102,6.822200393074675,6,2.30940012739342,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.12376790716051495,,0.9749130530267341,0.011476313387826013,1.010555510826679,0.012392942814542876,65829,372138,265,207.9532458892803,0.23423686376214892,0.3660909772085789,2.4953241155174752,0.46645404885551767,0.9214086818686583,0.005743703674204086,2,1,4,2,1,1,2,5,4,2,3,2,1,2,2
dist_477,simulation_1,128,0,23,8,10.835039010705271,0.265482918902703,1.789072087501365,0.35912605940992376,0,0,0,-1,2,2.660984723685494,8.896308015693814,0,0,-13,2.5422784658736615,pinhole,180,80.38295821697177,2.886236902055812,gaussian_jpeg,-1,86,0,3,full_warehouse,0,110,9.887915588431339,6,2.3094004136860526,nv_plastic_blue.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.057452279778261575,,0.9959924536139377,0.005158555317011855,0.987000593130815,0.011180700143142569,60524,538719,163,109.59288228592828,0.2533645389455053,0.25941324743998007,2.361790264752904,0.7415074966324964,1.018249749289589,0.004257126491194662,2,1,3,2,1,2,2,5,3,2,3,2,3,1,2
dist_478,simulation_1,128,0,19,10,4.69697641653471,0.39031324148178526,0.8684593447673642,0.5060781872861996,0,0,0,-1,2,4.27107501658035,9.546261374000062,0,2,-2,5.15457911246623,pinhole,180,100.6686174098752,4.234520780134337,shot,-1,68,2,3,full_warehouse,0,89,8.55536740121945,6,2.309400276349927,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.21619061420408556,,1.0569666214855686,0.016115837813376256,1.0606013084292083,0.014026897556061475,95297,249136,219,98.24652192276615,0.2629495106435655,0.5449784094968023,1.9668235529748366,0.7354034500191926,1.0209570976656739,0.014387928823470727,3,1,6,2,1,1,2,4,2,2,3,3,1,1,2
dist_479,simulation_1,128,0,31,7,4.661519934462884,0.880876606498741,1.393405001685088,0.4187215680507373,0,0,0,-1,2,3.5971402404155675,9.370900395353962,0,4,-3,5.0607675884751,pinhole,180,104.1812454811536,3.9574007068491994,gaussian_jpeg,-1,98,2,3,full_warehouse,0,109,9.500586357028853,6,2.309400233501881,nv_wooden_wall.jpg,,nv_granite_tile.jpg,0.006941324321811251,,0.9062111308955891,0.0019790914437220236,0.9728368561287507,0.008629399685532023,62300,421232,284,65.20828376056288,0.23338711856169375,0.4076597450469035,1.1824992769471558,0.46923252386622527,1.0399459351287204,0.014054065920824638,3,1,5,2,1,1,2,5,2,2,1,2,1,1,2
dist_480,simulation_1,128,0,35,8,6.131401000120873,0.21547077077238505,1.7234416305057922,0.37144357184202637,0,0,0,-1,2,5.017186547909208,6.736248040109767,0,3,-8,1.3794927908108554,fisheyePolynomial,180,78.13208660085188,0.949810113751755,gaussian,-1,73,0,2,full_warehouse,0,55,5.242992944096448,6,2.3094008623810804,nv_brick_red_stacked.jpg,,,0.051279910618524216,,0.9296321384050671,0.012145864131954903,0.9827878995064521,0.010233974912816942,116584,31507,471,202.8532917302797,0.278969466856493,0.5128505728329197,2.3891581204465737,0.7394260371183424,0.9275194433095324,0.006797837270481591,3,1,3,2,1,2,2,2,3,2,4,3,1,1,2
dist_481,simulation_1,128,1,27,10,8.061700588745051,1.4348448035804309,2.569335686079491,0.3067554832184854,0,0,0,-1,2,3.2433926557751898,7.619260168474812,0,3,-5,3.8718007199150892,pinhole,180,98.60575732365736,4.941534913014317,gaussian,-1,70,1,3,full_warehouse,0,97,9.353738386805043,6,2.3094002743027886,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.09848503913660807,,0.96034198669257,0.0023931049574855592,0.9907937184554438,0.02053831753631067,76879,305017,243,110.06566279801979,0.19034639404652665,0.5226685943795228,1.7668339020909016,0.34924616963894645,1.0353080845737024,0.0001962578217870428,3,1,2,4,1,3,2,5,3,2,5,2,1,1,2
dist_482,simulation_1,128,0,22,8,5.744720707255988,0.8876671766998852,1.712397366658191,0.1578925980596651,0,0,0,-1,2,3.0054088456486303,8.517279891845659,0,4,-8,2.4784753125630816,pinhole,180,97.9342435876141,4.3649970227934745,gaussian_jpeg,-1,89,1,4,full_warehouse,1,96,8.865819936959028,6,2.309400131376082,nv_concrete_aged_with_lines.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.07351559016093487,,1.003949636671802,0.01529870895780807,0.99058257384853,0.0031047576701192514,60676,465474,375,137.49566148277395,0.24727847143955123,0.45558806497870274,1.9288672907241977,0.6242690426027184,0.9325601766800603,0.006121889223296584,3,1,3,3,1,1,2,5,2,2,3,2,1,1,2
dist_483,simulation_1,128,0,23,10,6.375065945347794,0.31322445351361483,2.8696106719022065,0.5315915608395547,0,0,0,-1,2,2.4926887316972155,8.957696743491184,0,2,-22,2.566900025363754,pinhole,180,84.23837449673034,4.258332349993092,gaussian_jpeg,-1,87,0,3,full_warehouse,0,104,9.920471760590367,6,2.3094001548531713,nv_concrete_aged_with_lines.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.17935838209533578,,1.0850124544288389,0.00011943245059756679,1.0177341572788914,0.0007922410718149136,94203,598731,135,106.55870702540403,0.22201491374797727,0.3958328205646424,2.079293485162125,0.7135078905127591,0.9419453946218576,0.002375249182128117,2,1,2,3,1,2,2,3,3,2,1,4,2,2,2
dist_484,simulation_1,128,1,28,6,4.669445116034179,1.0606985613081639,2.2873272363589856,0.2251884971614472,0,0,0,-1,2,3.0791597575935303,8.330363777426179,0,0,-13,3.030611381521626,pinhole,180,98.71220173573211,4.260332987829939,gaussian_jpeg,-1,89,0,2,full_warehouse,0,110,9.427884841523595,6,2.309400292762749,nv_tile_hexagonal_various.jpg,nv_tile_hexagonal_green_white.jpg,nv_granite_tile.jpg,0.07147560584390397,nv_granite_tile.jpg,1.1030567346872775,0.007800033542192964,1.0322043572887574,0.0075518755961562715,107510,397297,44,75.9362559719659,0.22657599994775707,0.40786218764229837,2.07906450117984,0.690133969480949,1.08143690135762,0.0022074245459831558,3,1,2,2,1,1,2,4,2,2,1,3,1,1,2
dist_485,simulation_1,128,1,29,6,4.479623405042155,1.813468592404175,2.5676524754969345,0.5532965049853735,0,0,0,-1,2,2.747031673368982,7.195332149677045,0,3,-7,2.226424580250454,pinhole,180,101.18004305776064,2.883779285957047,gaussian,-1,81,1,2,full_warehouse,0,96,7.507099826783367,6,2.3094003385381097,nv_tile_hexagonal_various.jpg,nv_tile_hexagonal_green_white.jpg,nv_granite_tile.jpg,0.07057658557213031,,0.9614158287957352,0.01707645506219684,0.9595517714011547,0.017172367217042468,102280,381612,269,36.31144246356452,0.2663400013898141,0.30650766718730876,1.8191255158356772,0.5502978665112273,1.1104181142511027,0.02643849203179054,3,1,4,3,1,3,2,5,2,2,3,2,1,2,2
dist_486,simulation_1,128,1,25,9,5.50207600235251,1.109496994203387,3.2448007673946213,0.2951874134900234,0,0,0,-1,2,2.765743130590521,9.373824143403077,0,3,-8,2.7863843207050794,pinhole,180,94.93847959971218,2.9341438989936846,gaussian,-1,80,0,2,full_warehouse,0,80,9.2993178279572,6,2.3094002363881447,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,nv_granite_tile.jpg,0.09886825852294338,,1.039539076335036,0.013224480887523168,1.0814297662001149,0.01193414670614578,86768,378766,215,81.85836577489066,0.2814359525081901,0.41147975567436995,1.7954765509864692,0.5125607080900042,1.022530191180112,0.012243614047776666,2,1,4,4,1,3,2,5,2,2,3,3,1,1,2
